frame_number,track_id,car_bbox,car_bbox_score,license_plate_bbox,license_plate_bbox_score,license_plate_number,license_text_score
2847,80.0,[2269.609130859375 1487.7308349609375 3003.8916015625 2115.608642578125],0.9133333563804626,[267.67578125 450.5204162597656 476.13018798828125 508.08734130859375],0.6177305579185486,IF14LJA,0.2646656857119428
2848,80.0,[2270.61279296875 1489.78662109375 3005.64453125 2118.570068359375],0.9076588153839111,[267.8450012207031 451.2388000488281 476.594482421875 509.1457214355469],0.6278029084205627,LP14LJA,0.41484937972185065
2849,80.0,[2270.54736328125 1491.57568359375 3006.4140625 2121.140869140625],0.9059782028198242,[268.75372314453125 452.90667724609375 477.9980163574219 512.0950317382812],0.631170392036438,LP14LJA,0.4015112256450827
2850,80.0,[2273.37255859375 1494.264892578125 3006.93408203125 2123.774169921875],0.9017509818077087,[266.96563720703125 452.6335144042969 476.3546447753906 512.0371704101562],0.646770179271698,LP14LJA,0.7368609057777142
2851,80.0,[2274.417724609375 1494.7235107421875 3008.02294921875 2123.864501953125],0.9021565318107605,[266.6167907714844 452.5716552734375 475.7007141113281 511.548583984375],0.6477166414260864,LP14LJA,0.44058095886735643
2854,80.0,[2275.51904296875 1499.828369140625 3007.622314453125 2132.27783203125],0.8989133238792419,[268.0392761230469 458.42706298828125 481.3938293457031 522.2799072265625],0.6352043151855469,LP14LJA,0.5084216227666313
2855,80.0,[2279.568115234375 1503.1575927734375 3018.565185546875 2134.70458984375],0.8953126072883606,[264.5242919921875 457.1346435546875 477.0700988769531 520.7973022460938],0.5937151908874512,LP14LJA,0.26738093306936417
2856,80.0,[2278.947509765625 1507.32177734375 3017.049072265625 2136.88427734375],0.8890601396560669,[268.2020568847656 456.928466796875 479.1435852050781 517.0433959960938],0.6535364389419556,LP14LJA,0.30028012410935606
2857,80.0,[2278.361572265625 1508.3345947265625 3016.213134765625 2137.176513671875],0.8898089528083801,[267.7814636230469 456.3058166503906 478.8309631347656 515.591796875],0.6871366500854492,LP14LJA,0.5362208397390281
2858,80.0,[2283.04638671875 1510.195556640625 3021.224609375 2139.969482421875],0.8887216448783875,[261.8426208496094 456.4454345703125 475.65771484375 520.5408935546875],0.5911287069320679,LP14LJN,0.23388677245528908
2859,80.0,[2281.72265625 1512.986083984375 3027.544921875 2142.212646484375],0.8953261375427246,[264.8179626464844 456.534912109375 478.25982666015625 522.9395751953125],0.5787155628204346,LP14LJA,0.14048481699971685
2860,80.0,[2284.852783203125 1514.34375 3033.17431640625 2143.838134765625],0.8920064568519592,[264.22088623046875 457.7379455566406 476.6420593261719 524.5971069335938],0.5867324471473694,LP14LJA,0.20577515369073743
2861,80.0,[2278.8095703125 1516.8428955078125 3036.515869140625 2145.1923828125],0.8941938877105713,[269.53265380859375 459.30706787109375 483.83795166015625 526.90869140625],0.5854822993278503,LP14LJA,0.6310287649542905
2862,80.0,[2278.9501953125 1519.8243408203125 3033.739501953125 2146.529541015625],0.8873047828674316,[274.77398681640625 459.97998046875 486.8370666503906 526.279541015625],0.595521867275238,LF14LJA,0.8184055544666854
2867,80.0,[2286.092529296875 1531.979248046875 3037.373046875 2151.177978515625],0.8955203890800476,[269.6799621582031 458.9333801269531 484.37664794921875 523.2257080078125],0.6211273670196533,LP14LJN,0.0884608486049752
2876,80.0,[2279.022216796875 1555.35693359375 3051.00537109375 2144.234130859375],0.8974406123161316,[283.2490539550781 463.4173889160156 502.51678466796875 529.7744140625],0.6060501337051392,LP14LJA,0.5692456587182663
2877,80.0,[2282.959716796875 1558.2783203125 3049.6015625 2146.503662109375],0.8915061354637146,[281.7836608886719 462.7101135253906 499.99200439453125 530.6566162109375],0.612504780292511,LP14LJA,0.44542782656585955
2880,80.0,[2295.68017578125 1567.390380859375 3056.1767578125 2148.349853515625],0.8993180990219116,[270.98175048828125 466.1142272949219 491.66162109375 529.3713989257812],0.5831702947616577,LP14LJA,0.5981343183468831
2881,80.0,[2298.351318359375 1567.705078125 3056.57373046875 2147.81787109375],0.9006651639938354,[267.9106140136719 468.8685607910156 488.3804626464844 529.4525756835938],0.5714302659034729,LP14LJA,0.41601393535219694
2882,80.0,[2297.20556640625 1570.0592041015625 3054.347900390625 2149.585205078125],0.897354781627655,[269.8289794921875 469.8399658203125 490.51007080078125 532.949951171875],0.5709789991378784,LP14LJA,0.7000498221466177
2885,80.0,[2300.53369140625 1574.0023193359375 3057.319580078125 2149.818359375],0.8959781527519226,[273.19720458984375 473.02593994140625 492.01446533203125 540.8900756835938],0.6008155941963196,LP14LJA,0.2402998753572866
2886,80.0,[2301.930419921875 1578.9788818359375 3056.500732421875 2150.480712890625],0.8936692476272583,[272.900390625 472.092041015625 492.7856140136719 540.2205810546875],0.593869686126709,LP14LJA,0.42547421277365444
2887,80.0,[2302.40966796875 1580.251220703125 3056.07080078125 2150.013671875],0.8942853212356567,[271.759765625 470.23748779296875 491.8849792480469 538.3909301757812],0.598881185054779,LP14LJA,0.42547421277365444
2892,80.0,[2305.7314453125 1594.3563232421875 3072.50537109375 2149.94970703125],0.8969710469245911,[273.9159851074219 479.22845458984375 494.97760009765625 540.3167114257812],0.586208701133728,LP14LJA,0.24056424197132636
2893,80.0,[2306.400634765625 1595.2098388671875 3072.74755859375 2149.245361328125],0.8978641033172607,[272.4481201171875 478.5052185058594 493.99151611328125 539.5849609375],0.5857265591621399,LP14LJA,0.24056424197132636
2899,80.0,[2316.445068359375 1610.405517578125 3078.6630859375 2149.766357421875],0.897411584854126,[268.330078125 475.86883544921875 493.2835693359375 539.0],0.5976850986480713,LP14LJA,0.42442012595710304
3070,98.0,[1140.4527587890625 876.6275634765625 1616.9312744140625 1289.273681640625],0.8068533539772034,[188.16903686523438 289.6251220703125 314.902099609375 332.2323303222656],0.45742058753967285,CF61NTL,0.060205552431558125
3077,98.0,[1135.993408203125 884.22802734375 1618.5438232421875 1302.71728515625],0.8205855488777161,[176.3794403076172 291.45428466796875 317.32470703125 332.7410888671875],0.5316370725631714,CE51GHL,0.1541098104618609
3087,98.0,[1139.377197265625 894.5712280273438 1616.502685546875 1327.959228515625],0.8161131143569946,[168.32662963867188 295.1097412109375 306.2120056152344 333.1209411621094],0.5878955125808716,CE61VYL,0.3998310423912997
3089,98.0,[1131.8265380859375 894.7581176757812 1613.6131591796875 1330.9306640625],0.8193555474281311,[175.2530975341797 298.2723388671875 313.85614013671875 339.77178955078125],0.5809705257415771,CE61LVL,0.07084247838403626
3111,98.0,[1104.02490234375 915.9003295898438 1609.3209228515625 1365.3421630859375],0.870823860168457,[199.4966583251953 307.3719787597656 331.3785095214844 346.8964538574219],0.5707061886787415,CE61WIL,0.4221634648456989
3112,98.0,[1102.7239990234375 919.7044677734375 1609.593994140625 1367.543701171875],0.871950089931488,[202.1129608154297 305.13671875 332.5443420410156 345.64300537109375],0.5395269989967346,CE61WIL,0.44005224191534004
3113,98.0,[1100.77685546875 921.4614868164062 1610.161376953125 1368.3634033203125],0.8742195963859558,[201.3042449951172 303.49658203125 332.8921203613281 345.8328552246094],0.5320286154747009,CE61MTL,0.2595123368227115
3124,98.0,[1097.3843994140625 929.2131958007812 1611.573486328125 1387.9039306640625],0.8933819532394409,[190.3177032470703 312.2757873535156 330.9618225097656 352.5958557128906],0.6386489272117615,CE61ITL,0.03928162235700637
3128,98.0,[1094.71923828125 933.1541137695312 1606.941650390625 1389.70947265625],0.8690425753593445,[188.41461181640625 312.8228454589844 332.651611328125 356.648193359375],0.6637094020843506,CI61UVL,0.0944245806799315
3131,98.0,[1089.4727783203125 934.4127197265625 1601.860595703125 1393.6160888671875],0.8657225370407104,[193.02110290527344 316.7026672363281 334.9722595214844 361.2234191894531],0.5902009606361389,CE51LVL,0.19035925017097774
3150,98.0,[1086.8671875 962.7805786132812 1595.1331787109375 1434.6640625],0.8743638396263123,[185.8791961669922 319.2650146484375 327.7006530761719 361.12213134765625],0.5876995921134949,CE51UYL,0.6841755940742921
3151,98.0,[1090.012939453125 963.5711669921875 1595.215087890625 1435.7095947265625],0.8750917911529541,[178.29881286621094 318.1466369628906 323.7935485839844 360.3516540527344],0.5942935347557068,CE61UYL,0.13898286751117936
3152,98.0,[1095.6785888671875 964.87841796875 1595.65869140625 1437.2022705078125],0.8825451731681824,[171.951904296875 318.6060485839844 319.9010314941406 360.7677001953125],0.6286962032318115,CE51UYL,0.20701185923097107
3164,98.0,[1066.659423828125 983.4883422851562 1595.011474609375 1453.3980712890625],0.8517987132072449,[193.2025146484375 312.78851318359375 340.4416198730469 359.6746520996094],0.608306884765625,CE61WVL,0.22305019819510408
3165,98.0,[1065.8104248046875 985.11962890625 1595.04150390625 1454.69873046875],0.8513503074645996,[190.5315399169922 313.9503479003906 341.7670593261719 361.0853576660156],0.602357804775238,CE61LYL,0.18285565862360328
3166,98.0,[1067.5826416015625 986.8443603515625 1593.1776123046875 1457.1864013671875],0.8551153540611267,[187.50279235839844 315.3814392089844 339.92138671875 362.3916015625],0.6087702512741089,CE61WYL,0.45818094937556836
3167,98.0,[1063.8231201171875 988.444091796875 1592.623046875 1458.02978515625],0.8568707704544067,[190.9934844970703 314.9449768066406 342.2221374511719 361.19573974609375],0.5909515619277954,CE61WVL,0.633250889202487
3168,98.0,[1060.9969482421875 989.9784545898438 1592.08984375 1459.117919921875],0.8631987571716309,[192.5303955078125 315.89215087890625 344.56390380859375 362.8666076660156],0.626719057559967,CE61LYL,0.33031078434241246
3169,98.0,[1060.0194091796875 990.16796875 1592.01123046875 1458.814208984375],0.8621415495872498,[192.55072021484375 315.1487121582031 344.5757141113281 361.89422607421875],0.6236036419868469,CE61UYL,0.1999189796544295
3171,98.0,[1059.1424560546875 993.7575073242188 1590.2685546875 1462.0738525390625],0.8567845821380615,[191.45179748535156 316.03680419921875 344.26837158203125 362.15069580078125],0.612690806388855,CE61WVL,0.13775972944834736
3173,98.0,[1059.1148681640625 998.3424072265625 1588.7119140625 1466.509765625],0.8578603267669678,[190.81588745117188 314.1774597167969 342.2822570800781 360.04437255859375],0.6214391589164734,CE51WYL,0.15168700799016938
3174,98.0,[1058.583740234375 999.2259521484375 1586.8013916015625 1468.705078125],0.8564276695251465,[190.4437713623047 314.90240478515625 342.4409484863281 361.4531555175781],0.5994467735290527,CE61UYL,0.27709280315562973
3175,98.0,[1058.3560791015625 999.1735229492188 1586.2689208984375 1468.913330078125],0.8566235899925232,[190.44253540039062 314.8990783691406 342.4342956542969 361.36334228515625],0.5982415080070496,CE61UYL,0.325917737154822
3176,98.0,[1054.58837890625 999.708740234375 1588.158447265625 1469.7861328125],0.8633296489715576,[194.99685668945312 316.18756103515625 346.724365234375 362.69866943359375],0.6115564107894897,CE61UYL,0.21455052326503013
3177,98.0,[1054.6026611328125 1000.2728271484375 1586.2227783203125 1471.767333984375],0.8654682636260986,[194.97373962402344 318.60247802734375 346.6652526855469 362.45550537109375],0.5954269766807556,CE61WYL,0.18008017958509523
3179,98.0,[1047.47802734375 1002.406005859375 1585.3717041015625 1475.2635498046875],0.8822730183601379,[199.6399383544922 319.9071960449219 352.28741455078125 364.7759094238281],0.6084029674530029,CE61UYL,0.5452117658241403
3183,98.0,[1043.1484375 1005.4302978515625 1580.740966796875 1479.4803466796875],0.8938580751419067,[199.4481658935547 324.8768615722656 352.63372802734375 366.548828125],0.6362869143486023,CE61LVL,0.22358278864899503
3184,98.0,[1037.2813720703125 1006.656005859375 1579.099609375 1480.9705810546875],0.8960549831390381,[204.06661987304688 325.78692626953125 359.6681213378906 368.7197265625],0.6175400018692017,CE61LYL,0.29928645992679714
3186,98.0,[1036.0936279296875 1007.2364501953125 1580.1402587890625 1486.8048095703125],0.8939487934112549,[202.94464111328125 328.5415954589844 360.1348876953125 371.5499572753906],0.5799161791801453,CE61LYL,0.5257613215893886
3190,98.0,[1037.2294921875 1010.5747680664062 1581.5736083984375 1500.0640869140625],0.8875696659088135,[201.6471405029297 330.71881103515625 355.5720520019531 375.0588684082031],0.584597647190094,CE51JKL,0.6051504891430929
3192,98.0,[1036.3651123046875 1015.1339721679688 1577.7266845703125 1504.1053466796875],0.8860011100769043,[204.89723205566406 329.5477294921875 353.4753112792969 373.6582336425781],0.5405629277229309,CE61WYL,0.25382248995362366
3193,98.0,[1035.86328125 1016.1026000976562 1576.85791015625 1503.9326171875],0.88620924949646,[199.9608917236328 327.63671875 356.2144470214844 372.8964538574219],0.5606120824813843,CE61MYL,0.20779894247566083
3194,98.0,[1036.7642822265625 1017.0856323242188 1576.7266845703125 1506.023193359375],0.8799099922180176,[196.2801055908203 326.92242431640625 352.2366027832031 371.2413024902344],0.5352093577384949,CE61WYL,0.44990336145120013
3196,98.0,[1036.1865234375 1018.8295288085938 1572.384521484375 1508.122802734375],0.8864920139312744,[196.96060180664062 333.0658264160156 353.4074401855469 377.1412658691406],0.6447446942329407,CE51VYL,0.15797438910678396
3203,98.0,[1020.9053955078125 1027.6090087890625 1576.1534423828125 1520.7501220703125],0.8838226199150085,[206.55577087402344 335.86846923828125 366.3391418457031 380.8591613769531],0.5978736281394958,CE51OYL,0.2533261491207663
3204,98.0,[1019.4244384765625 1029.8052978515625 1577.3978271484375 1522.9486083984375],0.8789272308349609,[206.72317504882812 336.62774658203125 367.1801452636719 380.7582092285156],0.6266797780990601,CE61LYL,0.3372473018099491
3205,98.0,[1019.1455078125 1030.437255859375 1577.853271484375 1523.35107421875],0.8783869743347168,[207.0498046875 335.59954833984375 364.8262939453125 380.30548095703125],0.6041441559791565,CE61CYL,0.2996343642319746
3206,98.0,[1021.4417114257812 1032.312255859375 1571.6805419921875 1526.1868896484375],0.8612036108970642,[202.77017211914062 335.6242980957031 362.63079833984375 379.5786437988281],0.6292257905006409,CE61CYL,0.46534501737483636
3207,98.0,[1020.2313842773438 1033.4285888671875 1568.6673583984375 1528.147705078125],0.8646283745765686,[205.90455627441406 336.29888916015625 363.74786376953125 380.9613952636719],0.6163185834884644,CE51LYL,0.7374068808740302
3208,98.0,[1018.193115234375 1033.9732666015625 1566.517578125 1528.6904296875],0.8690159320831299,[206.470947265625 337.70416259765625 364.9078369140625 385.7693786621094],0.6182700991630554,CE51LYL,0.32884366430393824
3210,98.0,[1011.9281616210938 1037.1695556640625 1563.6514892578125 1528.906982421875],0.8753588795661926,[211.21902465820312 337.0935363769531 368.91510009765625 386.25469970703125],0.6355167627334595,CE51CTL,0.2108181380937421
3211,98.0,[1011.4992065429688 1037.551513671875 1563.3787841796875 1528.849365234375],0.8760913610458374,[211.2235565185547 337.08990478515625 368.9138488769531 386.2878112792969],0.6358603835105896,CE51CTL,0.2108181380937421
3213,98.0,[1010.66796875 1039.3162841796875 1565.1243896484375 1531.275634765625],0.8790141940116882,[209.6415252685547 338.6844177246094 369.6312561035156 389.04034423828125],0.6261835694313049,CE61LYL,0.19073181399899986
3215,98.0,[1008.1784057617188 1041.5928955078125 1564.4639892578125 1535.49658203125],0.8619797229766846,[209.8660125732422 340.0054931640625 370.1768798828125 391.2352294921875],0.638420820236206,CE61LYL,0.2397569806079844
3217,98.0,[1007.7640991210938 1043.644287109375 1565.3529052734375 1539.267578125],0.8626071810722351,[209.3452911376953 341.1981201171875 370.03448486328125 391.52813720703125],0.6275869607925415,CE51ONL,0.14466627116628553
3219,98.0,[1004.7906494140625 1045.5654296875 1564.962890625 1546.142578125],0.8589019179344177,[210.79946899414062 342.7548828125 372.11053466796875 392.5357360839844],0.6304625272750854,CE61QYL,0.1491963410799867
